Kab_Kota,Lat,Lon,Tahun,Bulan,Periode,Curah_Hujan_mm,Suhu_C
Bogor,-6.595,106.816,2021,1,2021-01,315.0,24.03
Bogor,-6.595,106.816,2021,2,2021-02,551.3,24.11
Bogor,-6.595,106.816,2021,3,2021-03,484.5,24.56
Bogor,-6.595,106.816,2021,4,2021-04,206.7,24.74
Bogor,-6.595,106.816,2021,5,2021-05,166.8,25.25
Bogor,-6.595,106.816,2021,6,2021-06,158.7,24.78
Bogor,-6.595,106.816,2021,7,2021-07,59.8,24.26
Bogor,-6.595,106.816,2021,8,2021-08,86.8,24.73
Bogor,-6.595,106.816,2021,9,2021-09,140.1,25.17
Bogor,-6.595,106.816,2021,10,2021-10,213.9,25.63
Bogor,-6.595,106.816,2021,11,2021-11,319.2,24.86
Bogor,-6.595,106.816,2021,12,2021-12,311.9,24.69
Bogor,-6.595,106.816,2022,1,2022-01,219.5,24.48
Bogor,-6.595,106.816,2022,2,2022-02,227.6,24.29
Bogor,-6.595,106.816,2022,3,2022-03,256.1,24.74
Bogor,-6.595,106.816,2022,4,2022-04,322.8,25.0
Bogor,-6.595,106.816,2022,5,2022-05,187.9,25.04
Bogor,-6.595,106.816,2022,6,2022-06,159.9,24.33
Bogor,-6.595,106.816,2022,7,2022-07,124.3,24.57
Bogor,-6.595,106.816,2022,8,2022-08,105.1,24.89
Bogor,-6.595,106.816,2022,9,2022-09,173.7,25.04
Bogor,-6.595,106.816,2022,10,2022-10,297.0,24.63
Bogor,-6.595,106.816,2022,11,2022-11,261.6,24.57
Bogor,-6.595,106.816,2022,12,2022-12,257.0,24.49
Bogor,-6.595,106.816,2023,1,2023-01,142.9,24.26
Bogor,-6.595,106.816,2023,2,2023-02,383.3,23.8
Bogor,-6.595,106.816,2023,3,2023-03,261.0,24.7
Bogor,-6.595,106.816,2023,4,2023-04,160.5,25.07
Bogor,-6.595,106.816,2023,5,2023-05,169.3,25.58
Bogor,-6.595,106.816,2023,6,2023-06,114.9,25.23
Bogor,-6.595,106.816,2023,7,2023-07,43.4,24.74
Bogor,-6.595,106.816,2023,8,2023-08,17.7,24.69
Bogor,-6.595,106.816,2023,9,2023-09,4.8,25.36
Bogor,-6.595,106.816,2023,10,2023-10,44.9,27.1
Bogor,-6.595,106.816,2023,11,2023-11,232.5,26.8
Bogor,-6.595,106.816,2023,12,2023-12,163.1,26.12
Bogor,-6.595,106.816,2024,1,2024-01,403.6,25.48
Bogor,-6.595,106.816,2024,2,2024-02,365.1,25.6
Bogor,-6.595,106.816,2024,3,2024-03,314.0,25.43
Bogor,-6.595,106.816,2024,4,2024-04,245.4,26.27
Bogor,-6.595,106.816,2024,5,2024-05,95.8,26.3
Bogor,-6.595,106.816,2024,6,2024-06,165.0,25.56
Bogor,-6.595,106.816,2024,7,2024-07,280.6,24.69
Bogor,-6.595,106.816,2024,8,2024-08,62.9,25.01
Bogor,-6.595,106.816,2024,9,2024-09,205.8,25.55
Bogor,-6.595,106.816,2024,10,2024-10,80.0,26.3
Bogor,-6.595,106.816,2024,11,2024-11,339.0,25.79
Bogor,-6.595,106.816,2024,12,2024-12,313.4,24.96
Bogor,-6.595,106.816,2025,1,2025-01,482.1,24.55
Bogor,-6.595,106.816,2025,2,2025-02,250.9,24.49
Bogor,-6.595,106.816,2025,3,2025-03,219.8,24.89
Bogor,-6.595,106.816,2025,4,2025-04,183.9,25.34
Bogor,-6.595,106.816,2025,5,2025-05,227.2,25.68
Bogor,-6.595,106.816,2025,6,2025-06,233.1,25.02
Bogor,-6.595,106.816,2025,7,2025-07,170.5,24.78
Bogor,-6.595,106.816,2025,8,2025-08,201.8,24.68
Bogor,-6.595,106.816,2025,9,2025-09,195.0,25.31
Bogor,-6.595,106.816,2025,10,2025-10,251.7,25.39
Bogor,-6.595,106.816,2025,11,2025-11,177.9,24.9
Bogor,-6.595,106.816,2025,12,2025-12,225.7,24.83
Sukabumi,-6.918,106.929,2021,1,2021-01,318.7,23.36
Sukabumi,-6.918,106.929,2021,2,2021-02,402.6,23.46
Sukabumi,-6.918,106.929,2021,3,2021-03,523.9,23.78
Sukabumi,-6.918,106.929,2021,4,2021-04,210.6,23.97
Sukabumi,-6.918,106.929,2021,5,2021-05,202.7,24.62
Sukabumi,-6.918,106.929,2021,6,2021-06,256.2,24.06
Sukabumi,-6.918,106.929,2021,7,2021-07,77.5,23.51
Sukabumi,-6.918,106.929,2021,8,2021-08,111.3,23.8
Sukabumi,-6.918,106.929,2021,9,2021-09,175.2,24.12
Sukabumi,-6.918,106.929,2021,10,2021-10,299.8,24.47
